Date,open,high,low,close,volume,dividends,stock splits,returns,vol_30d,vol_252d,sma_50,sma_200,regime
1999-07-09 00:00:00-04:00,11125.6298828125,11194.330078125,11124.0400390625,11193.7001953125,88430000,0.0,0.0,0.006004422528301134,0.15220841923900302,0.2093736721465064,10821.6372265625,9620.651293945313,1
1999-07-12 00:00:00-04:00,11193.3798828125,11230.740234375,11149.6904296875,11200.98046875,75300000,0.0,0.0,0.0006503902472345668,0.13497426030526227,0.20937212480046227,10828.08923828125,9635.884145507813,1
1999-07-13 00:00:00-04:00,11200.0302734375,11211.1103515625,11085.099609375,11175.01953125,80110000,0.0,0.0,-0.0023177379491401418,0.13413329158353554,0.20938790275377,10835.808828125,9651.749291992188,1
1999-07-14 00:00:00-04:00,11177.5498046875,11209.2099609375,11112.009765625,11148.099609375,72720000,0.0,0.0,-0.0024089373445586038,0.1346270814175475,0.20883317647134095,10838.47701171875,9667.345939941406,1
1999-07-15 00:00:00-04:00,11149.3701171875,11217.759765625,11149.3701171875,11186.41015625,83290000,0.0,0.0,0.0034365092004364772,0.1343052843894599,0.2088394393120659,10844.4830078125,9682.733791503906,1
1999-07-16 00:00:00-04:00,11186.349609375,11213.330078125,11143.0400390625,11209.83984375,80450000,0.0,0.0,0.0020944777790852243,0.1330134463986995,0.2086344975064021,10849.5716015625,9698.380390625,1
1999-07-19 00:00:00-04:00,11209.83984375,11252.26953125,11159.8203125,11187.6796875,79780000,0.0,0.0,-0.001976848604340664,0.12916162250376248,0.20865304209588012,10854.3887890625,9715.105688476562,1
1999-07-20 00:00:00-04:00,11188.0,11188.6298828125,10969.5400390625,10996.1298828125,88320000,0.0,0.0,-0.01712149525531359,0.13672424429270444,0.2093551595897481,10853.67958984375,9731.923688964844,1
1999-07-21 00:00:00-04:00,10998.9404296875,11055.9697265625,10945.48046875,11002.7802734375,85190000,0.0,0.0,0.0006047937497897227,0.1306189830680589,0.20900194888524296,10853.5901953125,9748.014140625,1
1999-07-22 00:00:00-04:00,11002.7802734375,11044.259765625,10880.25,10969.2197265625,84310000,0.0,0.0,-0.0030501878653362846,0.12907307772768123,0.20890343207990952,10852.45158203125,9764.229038085938,1
1999-07-23 00:00:00-04:00,10969.2197265625,11006.580078125,10861.8896484375,10910.9599609375,64990000,0.0,0.0,-0.005311204176530526,0.12854823375368635,0.20779557813694188,10850.66337890625,9780.06893798828,1
1999-07-26 00:00:00-04:00,10907.7998046875,10929.330078125,10831.8095703125,10863.16015625,69510000,0.0,0.0,-0.004380898184818682,0.12340229521290857,0.20786182546906615,10845.7827734375,9795.6762890625,1
1999-07-27 00:00:00-04:00,10862.83984375,11031.2802734375,10862.83984375,10979.0400390625,73550000,0.0,0.0,0.010667235053680946,0.12536713215125067,0.20788484364843665,10847.09716796875,9811.911938476562,1
1999-07-28 00:00:00-04:00,10970.7998046875,11023.990234375,10925.849609375,10972.0703125,65370000,0.0,0.0,-0.0006348211262280357,0.1253862304781084,0.20758545983628698,10849.4691796875,9827.274689941407,1
1999-07-29 00:00:00-04:00,10971.3603515625,10971.3603515625,10714.0302734375,10791.2900390625,74600000,0.0,0.0,-0.01647640493440372,0.1251396202237677,0.20828901894697205,10848.5559765625,9841.2237890625,1
1999-07-30 00:00:00-04:00,10791.2900390625,10825.7998046875,10647.8603515625,10655.150390625,82550000,0.0,0.0,-0.012615697284078076,0.1293284278353846,0.20838864089898806,10843.91119140625,9854.80884033203,1
1999-08-02 00:00:00-04:00,10654.830078125,10791.599609375,10615.25,10645.9599609375,68670000,0.0,0.0,-0.0008625340188146424,0.12921396297711085,0.2077231119968902,10839.4955859375,9868.194741210937,1
1999-08-03 00:00:00-04:00,10645.9599609375,10727.9697265625,10613.990234375,10677.3095703125,76710000,0.0,0.0,0.0029447423708175435,0.12928360312074003,0.20740283655930533,10836.456171875,9880.084487304688,1
1999-08-04 00:00:00-04:00,10675.66015625,10829.91015625,10670.0302734375,10674.76953125,88660000,0.0,0.0,-0.00023789130077889187,0.1268515992786254,0.20441909664523072,10836.8581640625,9891.374536132813,1
1999-08-05 00:00:00-04:00,10675.41015625,10798.25,10566.1796875,10793.8203125,124250000,0.0,0.0,0.011152538787978727,0.13000507247478485,0.20458350992206523,10842.1127734375,9903.01138671875,1
1999-08-06 00:00:00-04:00,10792.580078125,10818.2001953125,10653.25,10714.0302734375,84820000,0.0,0.0,-0.007392196344986224,0.1264937523042634,0.20473881858861034,10842.35017578125,9914.052290039062,1
1999-08-09 00:00:00-04:00,10714.0302734375,10761.83984375,10683.3203125,10707.7001953125,81310000,0.0,0.0,-0.0005908213775253079,0.12649518383672342,0.2047398324974537,10847.1655859375,9924.994638671875,1
1999-08-10 00:00:00-04:00,10704.2197265625,10714.669921875,10549.080078125,10655.150390625,98920000,0.0,0.0,-0.0049076649260786365,0.12433244894103104,0.2047913801191013,10849.0737890625,9935.604692382813,1
1999-08-11 00:00:00-04:00,10650.58984375,10795.7197265625,10646.91015625,10787.7998046875,85160000,0.0,0.0,0.012449323491408704,0.12182135858111061,0.2046284742534198,10852.90458984375,9947.282241210938,1
1999-08-12 00:00:00-04:00,10785.650390625,10900.830078125,10780.83984375,10789.3896484375,71310000,0.0,0.0,0.00014737423559796348,0.11389855050156522,0.20440311998419758,10857.13458984375,9959.068139648438,1
1999-08-13 00:00:00-04:00,10786.7001953125,10981.8896484375,10786.7001953125,10973.650390625,77850000,0.0,0.0,0.017077957900443863,0.12208203938196191,0.20468009037601423,10863.3337890625,9972.10619140625,1
1999-08-16 00:00:00-04:00,10980.1103515625,11046.7900390625,10950.8603515625,11046.7900390625,65130000,0.0,0.0,0.006665024475354553,0.1221234840925072,0.20468831157551523,10868.27279296875,9985.48029296875,1
1999-08-17 00:00:00-04:00,11049.6396484375,11117.080078125,11011.650390625,11117.080078125,84280000,0.0,0.0,0.0063629379044904955,0.12361551876630354,0.20407449141571668,10872.426796875,9998.590541992187,1
1999-08-18 00:00:00-04:00,11109.66015625,11110.919921875,10982.83984375,10991.3798828125,85320000,0.0,0.0,-0.011306943408623926,0.1269624929107396,0.2038788294257017,10876.9416015625,10010.586943359374,1
1999-08-19 00:00:00-04:00,10988.849609375,10995.5,10873.2900390625,10963.83984375,87200000,0.0,0.0,-0.002505603423421432,0.12627679023696511,0.20387974517652713,10882.41259765625,10021.875390625,1
1999-08-20 00:00:00-04:00,10963.83984375,11100.6103515625,10963.83984375,11100.6103515625,104090000,0.0,0.0,0.012474690415189338,0.13047818007946738,0.20393164851462664,10891.9994140625,10033.847690429688,1
1999-08-23 00:00:00-04:00,11099.66015625,11299.759765625,11098.080078125,11299.759765625,85070000,0.0,0.0,0.01794040217207238,0.14073003617171972,0.20437084541026385,10908.1844140625,10046.430791015626,1
1999-08-24 00:00:00-04:00,11297.5400390625,11365.9296875,11194.009765625,11283.2998046875,83020000,0.0,0.0,-0.0014566646795070026,0.14061130172966424,0.20437042950006204,10922.58380859375,10058.26994140625,1
1999-08-25 00:00:00-04:00,11282.3798828125,11334.58984375,11198.4501953125,11326.0400390625,99870000,0.0,0.0,0.0037879197676946585,0.14069814454368287,0.20436461922413454,10937.2048046875,10070.022841796876,1
1999-08-26 00:00:00-04:00,11326.0400390625,11333.0,11191.48046875,11198.4501953125,74930000,0.0,0.0,-0.011265176823492928,0.1444925387480952,0.20447935280590723,10945.4748046875,10081.52529296875,1
1999-08-27 00:00:00-04:00,11198.4501953125,11229.16015625,11077.8203125,11090.169921875,60340000,0.0,0.0,-0.009669219539220175,0.14706403986943964,0.20015263562833965,10950.44560546875,10092.656240234375,1
1999-08-30 00:00:00-04:00,11087.6904296875,11123.08984375,10902.099609375,10914.1298828125,70320000,0.0,0.0,-0.01587352045123014,0.15378907254024793,0.20030521039753882,10951.61701171875,10103.107788085938,1
1999-08-31 00:00:00-04:00,10909.7001953125,10982.2001953125,10782.1103515625,10829.2802734375,100530000,0.0,0.0,-0.007774289868826001,0.1474118698060899,0.1896221944721024,10951.8830078125,10113.10548828125,1
1999-09-01 00:00:00-04:00,10828.4404296875,10941.3603515625,10828.4404296875,10937.8798828125,80830000,0.0,0.0,0.010028331212497799,0.15050542822466592,0.18620171369020938,10956.2080078125,10123.196938476562,1
1999-09-02 00:00:00-04:00,10934.080078125,10934.080078125,10732.7099609375,10843.2099609375,77110000,0.0,0.0,-0.008655235099423786,0.1523086599482208,0.18633602805244862,10959.735,10132.35673828125,1
1999-09-03 00:00:00-04:00,10856.1904296875,11087.0,10856.1904296875,11078.4501953125,79660000,0.0,0.0,0.021694704356223893,0.16429026009969508,0.18688625164157596,10970.60740234375,10142.817587890626,1
1999-09-07 00:00:00-04:00,11079.080078125,11104.099609375,11011.9599609375,11034.1298828125,79910000,0.0,0.0,-0.004000587782463705,0.16419454988197896,0.18683707478194847,10980.23880859375,10152.782685546876,1
1999-09-08 00:00:00-04:00,11034.1298828125,11117.3896484375,10967.0,11036.33984375,86070000,0.0,0.0,0.0002002841149206791,0.16138082150800362,0.18044405014122586,10987.86259765625,10162.684135742187,1
1999-09-09 00:00:00-04:00,11031.2802734375,11095.8603515625,10981.8896484375,11079.400390625,78920000,0.0,0.0,0.0039017054100038973,0.16170646643050957,0.17925455853839753,10993.14361328125,10172.283388671874,1
1999-09-10 00:00:00-04:00,11087.0,11142.41015625,11023.990234375,11028.4296875,70470000,0.0,0.0,-0.004600492926325694,0.1544530095599467,0.17624637642127322,10994.2962109375,10180.554189453125,1
1999-09-13 00:00:00-04:00,11027.400390625,11042.3603515625,10982.2001953125,11030.330078125,67130000,0.0,0.0,0.00017231742676426798,0.1491790313424168,0.1748489101291735,10993.5744140625,10189.200087890626,1
1999-09-14 00:00:00-04:00,11028.740234375,11028.740234375,10886.26953125,10910.330078125,74200000,0.0,0.0,-0.010879094202083772,0.15315235396686427,0.17436551189416555,10988.9962109375,10197.180336914062,1
1999-09-15 00:00:00-04:00,10910.400390625,11013.8603515625,10798.5703125,10801.419921875,78970000,0.0,0.0,-0.009982297095517123,0.15617818207744294,0.17451426680661034,10982.32220703125,10204.522036132812,1
1999-09-16 00:00:00-04:00,10795.76953125,10799.25,10626.650390625,10737.4599609375,77200000,0.0,0.0,-0.005921440088443197,0.1572549825880239,0.17452223768631378,10973.32419921875,10212.626586914062,1
1999-09-17 00:00:00-04:00,10745.3798828125,10860.9404296875,10745.0595703125,10803.6298828125,102600000,0.0,0.0,0.00616253025536051,0.15489395952454765,0.1723307074258662,10966.85900390625,10220.977036132812,1
1999-09-20 00:00:00-04:00,10801.8701171875,10845.740234375,10780.83984375,10823.900390625,57670000,0.0,0.0,0.0018762682572779354,0.1533321219128788,0.1723253608515247,10959.4630078125,10229.773837890625,1
1999-09-21 00:00:00-04:00,10822.9501953125,10822.9501953125,10551.9296875,10598.4697265625,82630000,0.0,0.0,-0.020827119238620684,0.16520843215152609,0.17370528613998212,10947.41279296875,10238.367788085938,1
1999-09-22 00:00:00-04:00,10599.419921875,10606.0703125,10493.990234375,10524.0703125,95220000,0.0,0.0,-0.007019826067534596,0.16583372767851465,0.17380522898950476,10934.39380859375,10245.90744140625,1
1999-09-23 00:00:00-04:00,10524.0703125,10572.509765625,10302.1298828125,10318.58984375,99500000,0.0,0.0,-0.019524809569728907,0.17020755409741997,0.17216464029163261,10917.80361328125,10252.148041992188,1
1999-09-24 00:00:00-04:00,10311.9404296875,10336.3203125,10187.2001953125,10279.330078125,94080000,0.0,0.0,-0.003804760749239411,0.17027556949586947,0.17109605093988894,10899.66201171875,10258.404790039063,1
1999-09-27 00:00:00-04:00,10279.330078125,10402.490234375,10279.330078125,10303.3896484375,79050000,0.0,0.0,0.0023405776572638093,0.16138518585954473,0.17108546247758152,10881.5330078125,10264.875786132812,1
1999-09-28 00:00:00-04:00,10300.509765625,10310.0400390625,10081.1298828125,10275.5302734375,93520000,0.0,0.0,-0.0027039038559727446,0.15925983668120414,0.17089107584943783,10863.29001953125,10272.045537109376,1
1999-09-29 00:00:00-04:00,10274.26953125,10334.740234375,10210.9404296875,10213.48046875,88810000,0.0,0.0,-0.006038598791139771,0.15740184285563738,0.17097718930253308,10847.63703125,10279.004140625,1
1999-09-30 00:00:00-04:00,10214.1103515625,10402.8095703125,10212.83984375,10336.9501953125,108360000,0.0,0.0,0.012088898288911132,0.1609466298200262,0.1685836661467779,10834.3204296875,10287.210893554688,1
1999-10-01 00:00:00-04:00,10335.6904296875,10335.6904296875,10184.0302734375,10273.0,109890000,0.0,0.0,-0.006186563164587877,0.16140115193953292,0.16640024353141028,10820.39603515625,10294.45939453125,1
1999-10-04 00:00:00-04:00,10274.580078125,10417.6904296875,10274.26953125,10401.23046875,99080000,0.0,0.0,0.012482280614231511,0.16140711625718868,0.1657247792503326,10810.2014453125,10302.512548828125,1
1999-10-05 00:00:00-04:00,10401.23046875,10509.1904296875,10277.1103515625,10400.58984375,118510000,0.0,0.0,-6.159127056404312e-05,0.14999761250927998,0.16549886226547314,10800.9500390625,10310.136396484375,1
1999-10-06 00:00:00-04:00,10399.76953125,10588.33984375,10399.4501953125,10588.33984375,100930000,0.0,0.0,0.01805186079064769,0.1616275974924749,0.1663488969815242,10793.13603515625,10318.559946289062,1
1999-10-07 00:00:00-04:00,10588.33984375,10604.490234375,10508.240234375,10537.0498046875,87860000,0.0,0.0,-0.004844011414383842,0.1608448769886807,0.16645594684865203,10784.435625,10326.300947265625,1
1999-10-08 00:00:00-04:00,10534.51953125,10655.7802734375,10506.33984375,10649.759765625,96890000,0.0,0.0,0.010696538692201996,0.16285418682546843,0.1667020531506433,10781.60501953125,10334.327446289062,1
1999-10-11 00:00:00-04:00,10649.759765625,10719.099609375,10634.8798828125,10648.1796875,71710000,0.0,0.0,-0.00014836748995039617,0.16109450291506536,0.1654509724549013,10781.46560546875,10341.558193359375,1
1999-10-12 00:00:00-04:00,10648.8095703125,10648.8095703125,10417.0595703125,10417.0595703125,77470000,0.0,0.0,-0.0217051293244811,0.1664740593993653,0.1666168083146185,10776.88759765625,10347.553540039062,1
1999-10-13 00:00:00-04:00,10412.3095703125,10443.01953125,10226.4599609375,10232.16015625,92230000,0.0,0.0,-0.017749674254474268,0.17215496311607198,0.16743940377092192,10767.984609375,10352.580590820313,-1
1999-10-14 00:00:00-04:00,10230.8896484375,10342.9697265625,10133.6904296875,10286.6103515625,10030000,0.0,0.0,0.005321476059895414,0.1698624120804994,0.1674702915773633,10760.22142578125,10357.408740234376,-1
1999-10-15 00:00:00-04:00,10286.6103515625,10286.6103515625,9998.1796875,10019.7099609375,114640000,0.0,0.0,-0.02594638870368593,0.18266916328869176,0.1646845447214137,10744.73921875,10361.134091796876,-1
1999-10-18 00:00:00-04:00,10018.4501953125,10127.990234375,9976.01953125,10116.2802734375,91680000,0.0,0.0,0.009638034721213051,0.1717723561144072,0.16437925133384385,10732.78421875,10365.808344726562,-1
1999-10-19 00:00:00-04:00,10117.5400390625,10335.3701171875,10117.5400390625,10204.9296875,99720000,0.0,0.0,0.008763044485359694,0.17505693123371024,0.16449349889168338,10722.72880859375,10370.911645507813,-1
1999-10-20 00:00:00-04:00,10203.3095703125,10392.3603515625,10203.3095703125,10392.3603515625,111750000,0.0,0.0,0.01836667863494279,0.1851560102291561,0.16538564774322204,10717.4730078125,10376.317495117188,1
1999-10-21 00:00:00-04:00,10390.7099609375,10390.7099609375,10177.3798828125,10297.6904296875,188050000,0.0,0.0,-0.009109568824830716,0.18543121321632577,0.16568344809817184,10707.6708203125,10380.081098632812,-1
1999-10-22 00:00:00-04:00,10298.9599609375,10520.900390625,10298.9599609375,10470.25,127480000,0.0,0.0,0.016757113790780043,0.19336073098589965,0.16644768875513624,10701.28802734375,10384.743549804687,1
1999-10-25 00:00:00-04:00,10468.98046875,10469.2998046875,10315.1103515625,10349.9296875,99380000,0.0,0.0,-0.011491637019173329,0.1953463026699977,0.1665856606095639,10688.81361328125,10388.276596679687,-1
1999-10-26 00:00:00-04:00,10350.8798828125,10408.1904296875,10300.8603515625,10302.1298828125,116660000,0.0,0.0,-0.00461836999194587,0.19372247554775487,0.16664446549423179,10673.92041015625,10391.687797851562,-1
1999-10-27 00:00:00-04:00,10302.759765625,10420.5400390625,10273.9501953125,10394.8896484375,108010000,0.0,0.0,0.009003940610354366,0.19459968494193386,0.16661348971337725,10659.4766015625,10396.28884765625,-1
1999-10-28 00:00:00-04:00,10397.669921875,10637.73046875,10397.669921875,10622.5302734375,144440000,0.0,0.0,0.021899282503130557,0.20515894715724878,0.16792926845166364,10652.099609375,10402.653701171876,1
1999-10-29 00:00:00-04:00,10629.1796875,10790.01953125,10628.8701171875,10729.8603515625,136620000,0.0,0.0,0.010104003035264375,0.20654744596826824,0.16761552242155325,10647.42001953125,10410.698354492188,1
1999-11-01 00:00:00-05:00,10730.7802734375,10745.76953125,10648.509765625,10648.509765625,150060000,0.0,0.0,-0.007581700345769549,0.2075591271638678,0.16750419507505307,10638.3780078125,10417.238154296874,1
1999-11-02 00:00:00-05:00,10653.7099609375,10751.8798828125,10572.669921875,10581.83984375,143460000,0.0,0.0,-0.0062609626457047485,0.19926745846420196,0.16719503621623966,10624.019609375,10423.371254882812,1
1999-11-03 00:00:00-05:00,10582.5400390625,10650.349609375,10563.1904296875,10609.0595703125,153890000,0.0,0.0,0.0025723056637052544,0.1982578344891522,0.167202006982244,10610.5348046875,10429.737001953124,1
1999-11-04 00:00:00-05:00,10612.419921875,10711.8203125,10602.9404296875,10639.6396484375,195700000,0.0,0.0,0.0028824494689965174,0.18917306702786518,0.167021713287498,10596.806796875,10436.614799804687,1
1999-11-05 00:00:00-05:00,10639.9501953125,10842.7197265625,10638.419921875,10704.48046875,171660000,0.0,0.0,0.0060942684578628725,0.189122675926446,0.16649332225941416,10586.92740234375,10444.533852539062,1
1999-11-08 00:00:00-05:00,10668.419921875,10776.0498046875,10650.349609375,10718.849609375,213120000,0.0,0.0,0.0013423482500574124,0.18910260593401956,0.1663872196910374,10579.50099609375,10452.111499023438,1
1999-11-09 00:00:00-05:00,10715.099609375,10765.650390625,10585.2099609375,10617.3203125,168950000,0.0,0.0,-0.009472032967623667,0.1913786953458384,0.16643678495285896,10573.5648046875,10458.575200195313,1
1999-11-10 00:00:00-05:00,10611.9404296875,10654.6298828125,10536.26953125,10597.740234375,148240000,0.0,0.0,-0.0018441638331234689,0.1903909542548423,0.16639400074803062,10568.93400390625,10465.562749023438,1
1999-11-11 00:00:00-05:00,10603.25,10643.9296875,10543.919921875,10595.2998046875,130060000,0.0,0.0,-0.00023027830778343805,0.18765378679782557,0.16631217043868268,10562.08240234375,10472.13259765625,1
1999-11-12 00:00:00-05:00,10593.509765625,10771.759765625,10542.3896484375,10769.3203125,158320000,0.0,0.0,0.01642431181942694,0.19164370987810095,0.16704618614603436,10560.604609375,10479.185048828125,1
1999-11-15 00:00:00-05:00,10764.73046875,10798.3701171875,10712.1298828125,10760.75,130860000,0.0,0.0,-0.000795808115211516,0.18896384310958678,0.16679090589467976,10554.25060546875,10486.260297851562,1
1999-11-16 00:00:00-05:00,10762.8896484375,10937.830078125,10757.3896484375,10932.330078125,162770000,0.0,0.0,0.015944992507492595,0.19366985513421028,0.1672100675779453,10552.214609375,10494.55134765625,1
1999-11-17 00:00:00-05:00,10929.0,10937.5302734375,10879.1103515625,10883.08984375,157130000,0.0,0.0,-0.0045040932740886275,0.1881104927720894,0.1672564366502205,10549.149609375,10502.132749023438,1
1999-11-18 00:00:00-05:00,10887.669921875,11054.349609375,10886.150390625,11035.7001953125,165080000,0.0,0.0,0.014022704374726969,0.19095742284649936,0.1676947744752098,10548.27560546875,10510.78875,1
1999-11-19 00:00:00-05:00,11033.25,11036.6201171875,10976.0595703125,11003.8896484375,157690000,0.0,0.0,-0.0028825127823345342,0.18939334092701995,0.16773421912450992,10547.7848046875,10519.286997070312,1
1999-11-22 00:00:00-05:00,11008.7802734375,11112.76953125,10978.2001953125,11089.51953125,181940000,0.0,0.0,0.007781783128355757,0.19030971609479047,0.16754236682892482,10548.96859375,10528.27904296875,1
1999-11-23 00:00:00-05:00,11090.2900390625,11101.759765625,10976.3701171875,10995.6298828125,159840000,0.0,0.0,-0.008466520859891302,0.17991227863034492,0.16624925578506922,10550.67458984375,10537.592041015625,1
1999-11-24 00:00:00-05:00,11000.2197265625,11044.259765625,10949.150390625,11008.169921875,132160000,0.0,0.0,0.0011404566356041368,0.17007718032220068,0.1660312383115539,10554.80958984375,10546.746342773438,1
1999-11-26 00:00:00-05:00,11007.259765625,11055.580078125,10984.009765625,10988.91015625,64240000,0.0,0.0,-0.0017495883295485237,0.17029069766314395,0.16604817445956047,10559.83859375,10554.87359375,1
1999-11-29 00:00:00-05:00,10985.73046875,10987.3798828125,10886.150390625,10947.919921875,148330000,0.0,0.0,-0.003730145555124631,0.14917932782740664,0.166102222356337,10562.72439453125,10563.238745117187,1
1999-11-30 00:00:00-05:00,10945.490234375,11045.48046875,10873.6103515625,10877.8095703125,157390000,0.0,0.0,-0.006403988343247957,0.15021819524851554,0.16451868517063659,10563.802578125,10571.142641601562,1
1999-12-01 00:00:00-05:00,10876.4697265625,11000.830078125,10859.650390625,10998.3896484375,145820000,0.0,0.0,0.011084959462251076,0.1512115359045518,0.16483921037288682,10571.8009765625,10580.157241210938,1
1999-12-02 00:00:00-05:00,10995.01953125,11070.7197265625,10988.599609375,11039.0595703125,132560000,0.0,0.0,0.0036978069676572023,0.14366041460301918,0.1646511866130659,10582.10076171875,10588.859389648438,1
1999-12-03 00:00:00-05:00,11046.099609375,11341.23046875,11045.7900390625,11286.1796875,167790000,0.0,0.0,0.022385975509370715,0.15119656953300387,0.16467084123548514,10601.45255859375,10598.590537109376,1
1999-12-06 00:00:00-05:00,11286.7900390625,11297.7998046875,11193.509765625,11225.009765625,134760000,0.0,0.0,-0.005419896153412207,0.14740868951663388,0.16416188943122426,10620.36615234375,10606.9521875,1
1999-12-07 00:00:00-05:00,11221.650390625,11253.4501953125,11106.650390625,11106.650390625,169040000,0.0,0.0,-0.010544255860022389,0.14665853147252736,0.16448074420240122,10636.4313671875,10614.76333984375,1
1999-12-08 00:00:00-05:00,11107.259765625,11171.7900390625,11068.1201171875,11068.1201171875,148810000,0.0,0.0,-0.0034691173380250184,0.14621806212562088,0.16444412232264846,10652.2831640625,10623.105590820312,1
1999-12-09 00:00:00-05:00,11073.6201171875,11204.2099609375,11054.66015625,11134.7900390625,177980000,0.0,0.0,0.0060235994160804385,0.14530673401495686,0.1644981917393974,10670.70935546875,10631.947841796875,1
1999-12-10 00:00:00-05:00,11137.849609375,11274.5498046875,11118.26953125,11224.7001953125,170110000,0.0,0.0,0.008074706028095902,0.13423438213254832,0.16348353647394645,10688.46435546875,10641.538442382813,1
1999-12-13 00:00:00-05:00,11217.4599609375,11250.3896484375,11162.3095703125,11192.58984375,149860000,0.0,0.0,-0.0028606867892925214,0.13257608199467616,0.16349703101637675,10706.85615234375,10650.877490234376,1
1999-12-14 00:00:00-05:00,11195.33984375,11235.7099609375,11143.0498046875,11160.169921875,200620000,0.0,0.0,-0.0028965523017984163,0.13048394330511257,0.1628219936788213,10722.03494140625,10660.190288085938,1
1999-12-15 00:00:00-05:00,11158.7802734375,11282.2001953125,11130.509765625,11225.3203125,234240000,0.0,0.0,0.005837759736731174,0.1288531926206632,0.1623173102718126,10738.52955078125,10669.937490234375,1
1999-12-16 00:00:00-05:00,11224.400390625,11244.8896484375,11124.3896484375,11244.8896484375,190760000,0.0,0.0,0.0017433209380857129,0.12884367324485438,0.16224987885326236,10751.660546875,10678.824936523437,1
1999-12-17 00:00:00-05:00,11257.4296875,11383.740234375,11257.4296875,11257.4296875,274050000,0.0,0.0,0.0011151767117822953,0.12883717230216168,0.1620165307612865,10766.06814453125,10686.431684570312,1
1999-12-20 00:00:00-05:00,11254.5,11310.0302734375,11110.9296875,11144.26953125,131240000,0.0,0.0,-0.010052042019471852,0.13272574004328014,0.16237798530680875,10775.95833984375,10693.51498046875,1
1999-12-21 00:00:00-05:00,11142.4296875,11237.849609375,11098.009765625,11200.5400390625,141380000,0.0,0.0,0.005049277357722648,0.1331515756075987,0.16219961147967202,10787.005546875,10701.048881835937,1
1999-12-22 00:00:00-05:00,11199.4501953125,11260.1796875,11181.8896484375,11203.599609375,115110000,0.0,0.0,0.0002731627494594324,0.12910761139317303,0.16211480292589917,10802.73634765625,10708.202680664062,1
1999-12-23 00:00:00-05:00,11202.0703125,11443.0703125,11202.0703125,11405.759765625,97860000,0.0,0.0,0.018044214654086232,0.13683251909643016,0.16217966878876217,10826.20833984375,10715.74427734375,1
1999-12-27 00:00:00-05:00,11410.650390625,11475.1796875,11380.599609375,11391.080078125,111500000,0.0,0.0,-0.0012870416177133137,0.13704904812611912,0.16219228561580176,10848.297734375,10723.3179296875,1
1999-12-28 00:00:00-05:00,11389.240234375,11517.3896484375,11382.2099609375,11476.7099609375,91560000,0.0,0.0,0.00751727511572331,0.13147655056688162,0.16232753368803163,10877.437734375,10730.907631835937,1
1999-12-29 00:00:00-05:00,11472.8798828125,11543.080078125,11425.6396484375,11484.66015625,69880000,0.0,0.0,0.0006927242510754716,0.13125676195255087,0.1620592094823913,10904.80533203125,10738.678583984374,1
1999-12-30 00:00:00-05:00,11484.3603515625,11568.76953125,11446.740234375,11452.8603515625,67600000,0.0,0.0,-0.0027688938335884705,0.12530572542126414,0.1619943046661262,10929.7639453125,10746.545834960938,1
1999-12-31 00:00:00-05:00,11453.48046875,11542.41015625,11442.8203125,11497.1201171875,43620000,0.0,0.0,0.0038645163100203828,0.12411564131067417,0.16164815735605473,10951.859140625,10754.043334960938,1
2000-01-03 00:00:00-05:00,11501.849609375,11522.009765625,11305.6904296875,11357.509765625,169750000,0.0,0.0,-0.012143071494381541,0.12500041332619144,0.1621760477941463,10973.05552734375,10761.313134765625,1
2000-01-04 00:00:00-05:00,11349.75,11350.0595703125,10986.4501953125,10997.9296875,178420000,0.0,0.0,-0.0316601161297978,0.1565808175389716,0.16489144714950452,10983.60912109375,10766.850234375,1
2000-01-05 00:00:00-05:00,10989.3701171875,11215.099609375,10938.669921875,11122.650390625,203190000,0.0,0.0,0.011340380114154947,0.15844050997283637,0.16341485395860336,10999.06353515625,10774.1043359375,1
2000-01-06 00:00:00-05:00,11113.3701171875,11313.4501953125,11098.4501953125,11253.259765625,176550000,0.0,0.0,0.01174264859660501,0.15971385869937174,0.16378368733730092,11018.0861328125,10782.036435546876,1
2000-01-07 00:00:00-05:00,11247.0595703125,11528.1396484375,11239.919921875,11522.5595703125,184900000,0.0,0.0,0.023930826293561802,0.17319887245129056,0.16510025782571708,11040.63953125,10790.46728515625,1
2000-01-10 00:00:00-05:00,11532.48046875,11638.2802734375,11532.48046875,11572.2001953125,168180000,0.0,0.0,0.004308124830866289,0.1730764108330568,0.16510702742587316,11059.6329296875,10799.217084960937,1
2000-01-11 00:00:00-05:00,11568.4697265625,11663.099609375,11502.7001953125,11511.080078125,177300000,0.0,0.0,-0.005281633237926298,0.17356358950928955,0.16444962696323082,11075.25732421875,10806.738583984376,1
2000-01-12 00:00:00-05:00,11506.73046875,11612.5302734375,11505.1796875,11551.099609375,194060000,0.0,0.0,0.003476609577762524,0.17189358229520377,0.1638656193966136,11093.30912109375,10814.927783203126,1
2000-01-13 00:00:00-05:00,11558.240234375,11656.580078125,11524.1103515625,11582.4296875,174910000,0.0,0.0,0.0027123026538158346,0.16977373233230955,0.1618868287584179,11113.32091796875,10823.909130859374,1
2000-01-14 00:00:00-05:00,11619.349609375,11750.2802734375,11612.5302734375,11722.98046875,266830000,0.0,0.0,0.012134827064971043,0.17234278927582328,0.16061293157828943,11135.5993359375,10833.361484375,1
